20502,8.30
20505,8.20
20508,8.20
20511,8.20
20514,8.20
20517,8.20
20520,8.20
20523,8.20
20526,8.10
20529,8.20
20532,8.20
20535,8.10
20538,8.10
20541,8.20
20544,8.10
20547,8.10
20550,8.10
20553,8.10
20556,8.10
20559,8.10
20562,8.00
20565,8.10
20568,8.10
20571,8.10
20574,8.00
20577,33.40
20580,72.00
20583,70.30
20586,8.40
20589,8.30
20592,8.30
20595,8.30
20598,8.30
20601,8.20
20604,8.20
20607,8.20
20610,8.20
20613,8.20
20616,8.20
20619,8.20
20622,8.20
20625,8.10
20628,8.20
20631,8.20
20634,8.10
20637,8.10
20640,8.10
20643,8.10
20646,8.10
20649,8.10
20652,8.10
20655,8.10
20658,8.00
20661,8.10
20664,8.10
20667,8.10
20670,8.00
20673,8.10
20676,8.10
20679,13.60
20682,74.30
20685,73.50
20688,70.50
20691,27.30
20694,8.30
20697,8.20
20700,8.30
20703,8.30
20706,8.30
20709,8.20
20712,8.30
20715,8.20
20718,8.20
20721,8.20
20724,8.20
20727,8.20
20730,8.20
20733,8.20
20736,8.10
20739,8.10
20742,8.10
20745,8.10
20748,8.10
20751,8.10
20754,8.10
20757,8.10
20760,8.10
20763,8.10
20766,8.10
20769,8.10
20772,8.10
20775,8.10
20778,8.00
20781,18.90
20784,73.40
20787,70.60
20790,21.50
20793,21.50
20796,21.50
20799,21.50
20802,21.50
20805,21.40
20808,21.50
20811,21.50
20814,21.40
20817,21.50
20820,21.50
20823,21.50
20826,21.50
20829,21.50
20832,21.50
20835,21.40
20838,21.50
20841,21.40
20844,21.50
20847,21.40
20850,21.40
20853,21.50
20856,75.60
20859,73.50
20862,74.20
20865,76.60
20868,73.80
20871,73.50
20874,74.40
20877,73.70
20880,73.50
20883,73.20
20886,74.30
20889,73.40
20892,73.70
20895,73.80
20898,73.40
20901,73.30
20904,74.00
20907,73.50
20910,73.50
20913,74.30
20916,74.20
20919,74.40
20922,73.60
20925,70.80
20928,73.30
20931,73.50
20934,73.20
20937,74.60
20940,73.50
20943,73.60
20946,73.60
20949,74.40
20952,74.40
20955,74.30
20958,74.40
20961,74.30
20964,73.40
20967,73.30
20970,73.50
20973,74.40
20976,74.10
20979,74.10
20982,74.20
20985,73.70
20988,74.50
20991,70.60
20994,73.50
20997,74.30
21000,74.30
21003,74.30
21006,74.20
21009,73.40
21012,73.60
21015,73.30
21018,71.60
21021,72.10
21024,72.80
21027,71.90
21030,74.10
21033,74.50
21036,74.50
21039,73.30
21042,73.70
21045,73.80
21048,74.20
21051,74.00
21054,74.30
21057,74.20
21060,74.20
21063,73.80
21066,72.80
21069,73.10
21072,73.10
21075,73.10
21078,73.10
21081,73.20
21084,73.00
21087,72.60
21090,73.30
21093,71.20
21096,73.20
21099,74.50
21102,74.00
21105,74.10
21108,74.20
21111,74.20
21114,74.10
21117,74.20
21120,74.20
21123,74.00
21126,73.20
21129,71.80
21132,74.40
21135,73.70
21138,72.40
21141,73.60
21144,73.70
21147,73.60
21150,73.10
21153,74.20
21156,73.50
21159,73.50
21162,73.10
21165,73.70
21168,75.60
21171,74.10
21174,74.10
21177,74.20
21180,74.20
21183,74.20
21186,74.00
21189,73.80
21192,74.00
21195,71.10
21198,73.30
21201,74.20
21204,74.20
21207,74.20
21210,74.50
21213,74.20
21216,74.00
21219,74.00
21222,73.90
21225,74.20
21228,72.80
21231,75.20
